id, number, label
7094, 8, HARD
7095, 9, EASY
7096, 4, EASY
7097, 3, EASY
7098, 7, EASY
7099, 8, EASY
7100, 2, EASY
7101, 4, EASY
7102, 4, EASY
7103, 3, EASY
7104, 3, EASY
7105, 6, EASY
7106, 9, EASY
7107, 9, HARD
7108, 5, EASY
7109, 8, EASY
7110, 6, EASY
7111, 7, EASY
7112, 0, EASY
7113, 6, EASY
7114, 8, EASY
7115, 2, EASY
7116, 6, EASY
7117, 3, EASY
7118, 9, EASY
7119, 3, EASY
7120, 2, EASY
7121, 8, HARD
7122, 6, EASY
7123, 1, EASY
7124, 7, EASY
7125, 4, EASY
7126, 8, EASY
7127, 8, EASY
7128, 9, EASY
7129, 0, EASY
7130, 3, HARD
7131, 3, EASY
7132, 9, EASY
7133, 0, EASY
7134, 5, EASY
7135, 2, EASY
7136, 9, EASY
7137, 4, EASY
7138, 1, EASY
7139, 0, EASY
7140, 3, EASY
7141, 7, EASY
7142, 5, EASY
7143, 8, EASY
7144, 7, EASY
7145, 7, EASY
7146, 8, EASY
7147, 2, EASY
7148, 9, EASY
7149, 7, EASY
7150, 1, EASY
7151, 2, EASY
7152, 6, EASY
7153, 4, EASY
7154, 2, EASY
7155, 5, EASY
7156, 2, EASY
7157, 3, EASY
7158, 6, EASY
7159, 6, EASY
7160, 5, EASY
7161, 0, EASY
7162, 0, EASY
7163, 2, EASY
7164, 8, EASY
7165, 1, EASY
7166, 6, EASY
7167, 1, EASY
7168, 0, EASY
7169, 4, EASY
7170, 3, EASY
7171, 1, EASY
7172, 6, EASY
7173, 1, EASY
7174, 9, EASY
7175, 0, EASY
7176, 1, EASY
7177, 4, EASY
7178, 5, EASY
7179, 6, EASY
7180, 7, EASY
7181, 8, EASY
7182, 9, EASY
7183, 1, EASY
7184, 2, EASY
7185, 3, EASY
7186, 4, EASY
7187, 5, EASY
7188, 6, EASY
7189, 7, EASY
7190, 0, EASY
7191, 1, EASY
7192, 2, EASY
7193, 3, EASY
7194, 4, EASY
7195, 5, EASY
7196, 6, EASY
7197, 7, EASY
7198, 8, HARD
7199, 9, EASY
7200, 8, EASY
7201, 4, EASY
7202, 0, EASY
7203, 0, EASY
7204, 7, EASY
7205, 2, EASY
7206, 4, EASY
7207, 3, EASY
7208, 8, EASY
7209, 6, EASY
7210, 6, EASY
7211, 3, EASY
7212, 2, EASY
7213, 6, EASY
7214, 3, EASY
7215, 3, EASY
7216, 0, HARD
7217, 1, EASY
7218, 4, EASY
7219, 7, EASY
7220, 8, HARD
7221, 0, EASY
7222, 3, EASY
7223, 1, EASY
7224, 9, EASY
7225, 0, EASY
7226, 1, EASY
7227, 9, EASY
7228, 1, EASY
7229, 2, EASY
7230, 7, EASY
7231, 0, EASY
7232, 1, EASY
7233, 3, EASY
7234, 8, EASY
7235, 2, EASY
7236, 9, EASY
7237, 2, EASY
7238, 7, EASY
7239, 6, EASY
7240, 5, EASY
7241, 5, EASY
7242, 9, EASY
7243, 9, EASY
7244, 8, EASY
7245, 2, EASY
7246, 9, EASY
7247, 1, EASY
7248, 3, EASY
7249, 2, EASY
7250, 3, EASY
7251, 4, EASY
7252, 3, EASY
7253, 1, EASY
7254, 9, EASY
7255, 0, EASY
7256, 9, EASY
7257, 3, EASY
7258, 6, EASY
7259, 8, EASY
7260, 7, EASY
7261, 0, EASY
7262, 1, EASY
7263, 0, EASY
7264, 5, EASY
7265, 8, EASY
7266, 2, EASY
7267, 7, EASY
7268, 7, EASY
7269, 0, EASY
7270, 1, EASY
7271, 2, EASY
7272, 3, EASY
7273, 4, EASY
7274, 5, EASY
7275, 6, EASY
7276, 7, EASY
7277, 8, EASY
7278, 9, EASY
7279, 0, EASY
7280, 1, EASY
7281, 2, EASY
7282, 3, EASY
7283, 4, EASY
7284, 5, EASY
7285, 6, EASY
7286, 7, EASY
7287, 8, EASY
7288, 9, EASY
7289, 0, EASY
7290, 1, EASY
7291, 2, EASY
7292, 3, EASY
7293, 4, EASY
7294, 5, EASY
7295, 6, EASY
7296, 7, EASY
7297, 8, EASY
7298, 9, EASY
7299, 1, EASY
7300, 7, EASY
7301, 4, EASY
7302, 8, EASY
7303, 1, EASY
7304, 5, EASY
7305, 6, EASY
7306, 5, EASY
7307, 7, EASY
7308, 2, EASY
7309, 8, EASY
7310, 6, EASY
7311, 3, EASY
7312, 3, EASY
7313, 8, EASY
7314, 6, EASY
7315, 5, EASY
7316, 4, EASY
7317, 0, EASY
7318, 9, EASY
7319, 1, EASY
7320, 7, EASY
7321, 2, EASY
7322, 9, EASY
7323, 1, EASY
7324, 5, EASY
7325, 1, EASY
7326, 3, EASY
7327, 2, EASY
7328, 2, EASY
7329, 3, EASY
7330, 0, EASY
7331, 6, EASY
7332, 4, EASY
7333, 3, EASY
7334, 7, EASY
7335, 6, EASY
7336, 9, EASY
7337, 0, EASY
7338, 4, HARD
7339, 8, EASY
7340, 1, EASY
7341, 4, EASY
7342, 0, EASY
7343, 6, EASY
7344, 1, EASY
7345, 2, EASY
7346, 6, EASY
7347, 9, EASY
7348, 2, EASY
7349, 2, EASY
7350, 3, EASY
7351, 5, EASY
7352, 5, EASY
7353, 1, EASY
7354, 0, EASY
7355, 7, EASY
7356, 7, EASY
7357, 9, EASY
7358, 6, EASY
7359, 2, EASY
7360, 9, EASY
7361, 4, EASY
7362, 7, EASY
7363, 0, EASY
7364, 2, EASY
7365, 3, EASY
7366, 4, EASY
7367, 0, EASY
7368, 0, EASY
7369, 8, EASY
7370, 8, EASY
7371, 8, EASY
7372, 5, EASY
7373, 1, EASY
7374, 3, EASY
7375, 7, EASY
7376, 4, EASY
7377, 9, EASY
7378, 8, EASY
7379, 8, EASY
7380, 9, EASY
7381, 0, EASY
7382, 9, EASY
7383, 8, EASY
7384, 9, EASY
7385, 0, EASY
7386, 2, EASY
7387, 6, EASY
7388, 5, EASY
7389, 6, EASY
7390, 7, EASY
7391, 4, EASY
7392, 7, EASY
7393, 5, EASY
7394, 4, EASY
7395, 1, EASY
7396, 3, EASY
7397, 5, EASY
7398, 3, EASY
7399, 1, EASY
7400, 2, EASY
7401, 3, EASY
7402, 4, EASY
7403, 5, EASY
7404, 6, EASY
7405, 1, EASY
7406, 2, EASY
7407, 3, EASY
7408, 4, EASY
7409, 6, EASY
7410, 0, EASY
7411, 1, EASY
7412, 2, HARD
7413, 4, EASY
7414, 5, EASY
7415, 6, EASY
7416, 7, EASY
7417, 8, EASY
7418, 1, EASY
7419, 7, EASY
7420, 2, EASY
7421, 4, EASY
7422, 1, EASY
7423, 4, EASY
7424, 1, EASY
7425, 4, EASY
7426, 9, EASY
7427, 6, EASY
7428, 8, EASY
7429, 4, EASY
7430, 5, EASY
7431, 3, EASY
7432, 7, HARD
7433, 8, EASY
7434, 4, HARD
7435, 3, EASY
7436, 3, EASY
7437, 5, EASY
7438, 6, EASY
7439, 7, EASY
7440, 0, EASY
7441, 6, EASY
7442, 1, EASY
7443, 6, EASY
7444, 8, EASY
7445, 7, EASY
7446, 0, EASY
7447, 1, EASY
7448, 5, EASY
7449, 0, EASY
7450, 8, EASY
7451, 5, HARD
7452, 0, EASY
7453, 1, EASY
7454, 5, EASY
7455, 8, EASY
7456, 4, EASY
7457, 2, EASY
7458, 3, EASY
7459, 9, HARD
7460, 7, EASY
7461, 6, EASY
7462, 9, EASY
7463, 1, EASY
7464, 9, EASY
7465, 0, EASY
7466, 6, EASY
7467, 7, EASY
7468, 1, EASY
7469, 2, EASY
7470, 3, EASY
7471, 9, EASY
7472, 2, HARD
7473, 4, EASY
7474, 5, EASY
7475, 5, EASY
7476, 3, HARD
7477, 7, EASY
7478, 5, EASY
7479, 3, EASY
7480, 1, EASY
7481, 8, EASY
7482, 2, EASY
7483, 2, EASY
7484, 3, EASY
7485, 0, EASY
7486, 2, EASY
7487, 9, EASY
7488, 4, EASY
7489, 9, EASY
7490, 7, EASY
7491, 0, EASY
7492, 2, EASY
7493, 7, EASY
7494, 4, EASY
7495, 9, EASY
7496, 9, EASY
7497, 2, EASY
7498, 5, HARD
7499, 9, EASY
7500, 8, EASY
7501, 3, EASY
7502, 8, EASY
7503, 6, EASY
7504, 7, EASY
7505, 0, EASY
7506, 0, EASY
7507, 1, EASY
7508, 2, EASY
7509, 3, EASY
7510, 4, EASY
7511, 5, EASY
7512, 6, EASY
7513, 7, EASY
7514, 8, EASY
7515, 9, EASY
7516, 0, EASY
7517, 1, EASY
7518, 2, EASY
7519, 3, EASY
7520, 4, EASY
7521, 5, EASY
7522, 6, EASY
7523, 7, EASY
7524, 8, EASY
7525, 9, EASY
7526, 0, EASY
7527, 1, EASY
7528, 2, EASY
7529, 3, EASY
7530, 4, EASY
7531, 5, EASY
7532, 6, EASY
7533, 7, EASY
7534, 8, EASY
7535, 9, EASY
7536, 0, EASY
7537, 0, EASY
7538, 7, EASY
7539, 2, HARD
7540, 6, EASY
7541, 5, EASY
7542, 5, EASY
7543, 3, EASY
7544, 7, EASY
7545, 8, EASY
7546, 6, EASY
7547, 6, EASY
7548, 6, EASY
7549, 6, EASY
7550, 4, EASY
7551, 3, EASY
7552, 8, EASY
7553, 8, EASY
7554, 3, EASY
7555, 0, EASY
7556, 1, EASY
7557, 9, EASY
7558, 0, EASY
7559, 5, EASY
7560, 4, EASY
7561, 1, EASY
7562, 9, EASY
7563, 1, EASY
7564, 2, EASY
7565, 7, EASY
7566, 0, EASY
7567, 1, EASY
7568, 3, EASY
7569, 8, EASY
7570, 2, EASY
7571, 9, EASY
7572, 2, EASY
7573, 7, EASY
7574, 4, EASY
7575, 2, EASY
7576, 6, EASY
7577, 5, EASY
7578, 5, EASY
7579, 9, EASY
7580, 9, EASY
7581, 1, EASY
7582, 1, EASY
7583, 5, EASY
7584, 7, EASY
7585, 6, EASY
7586, 8, EASY
7587, 2, EASY
7588, 9, EASY
7589, 4, EASY
7590, 3, EASY
7591, 1, EASY
7592, 9, EASY
7593, 0, EASY
7594, 9, EASY
7595, 3, EASY
7596, 6, EASY
7597, 8, EASY
7598, 7, EASY
7599, 0, EASY
7600, 1, EASY
7601, 0, EASY
7602, 5, EASY
7603, 8, EASY
7604, 2, EASY
7605, 7, EASY
7606, 7, EASY
7607, 0, EASY
7608, 1, EASY
7609, 2, EASY
7610, 3, EASY
7611, 4, EASY
7612, 5, EASY
7613, 6, EASY
7614, 7, EASY
7615, 8, EASY
7616, 9, EASY
7617, 0, EASY
7618, 1, EASY
7619, 2, EASY
7620, 3, EASY
7621, 4, EASY
7622, 5, EASY
7623, 8, EASY
7624, 9, EASY
7625, 0, EASY
7626, 1, EASY
7627, 2, EASY
7628, 3, EASY
7629, 4, EASY
7630, 5, EASY
7631, 6, EASY
7632, 7, EASY
7633, 8, EASY
7634, 9, EASY
7635, 2, EASY
7636, 1, EASY
7637, 2, HARD
7638, 1, EASY
7639, 3, EASY
7640, 9, EASY
7641, 9, EASY
7642, 8, EASY
7643, 5, EASY
7644, 3, EASY
7645, 7, EASY
7646, 0, EASY
7647, 7, EASY
7648, 7, EASY
7649, 5, EASY
7650, 7, EASY
7651, 9, EASY
7652, 9, EASY
7653, 4, EASY
7654, 7, EASY
7655, 0, EASY
7656, 3, EASY
7657, 4, EASY
7658, 1, EASY
7659, 5, EASY
7660, 8, EASY
7661, 1, EASY
7662, 4, EASY
7663, 8, EASY
7664, 4, EASY
7665, 1, EASY
7666, 8, EASY
7667, 6, EASY
7668, 6, EASY
7669, 4, EASY
7670, 6, EASY
7671, 0, EASY
7672, 5, EASY
7673, 5, EASY
7674, 3, EASY
7675, 3, EASY
7676, 5, EASY
7677, 7, EASY
7678, 2, EASY
7679, 5, EASY
7680, 9, EASY
7681, 6, EASY
7682, 9, EASY
7683, 2, EASY
7684, 6, EASY
7685, 2, EASY
7686, 1, EASY
7687, 2, EASY
7688, 0, EASY
7689, 8, EASY
7690, 3, EASY
7691, 8, HARD
7692, 3, EASY
7693, 0, EASY
7694, 8, EASY
7695, 7, EASY
7696, 4, EASY
7697, 9, EASY
7698, 5, EASY
7699, 0, EASY
7700, 9, EASY
7701, 7, EASY
7702, 0, EASY
7703, 0, EASY
7704, 4, EASY
7705, 6, EASY
7706, 0, EASY
7707, 9, EASY
7708, 1, EASY
7709, 6, EASY
7710, 2, EASY
7711, 7, EASY
7712, 6, EASY
7713, 8, EASY
7714, 3, EASY
7715, 5, EASY
7716, 2, EASY
7717, 1, EASY
7718, 8, EASY
7719, 3, EASY
7720, 8, EASY
7721, 6, EASY
7722, 1, EASY
7723, 0, EASY
7724, 2, EASY
7725, 1, EASY
7726, 4, EASY
7727, 0, EASY
7728, 1, EASY
7729, 2, EASY
7730, 3, EASY
7731, 4, EASY
7732, 5, EASY
7733, 6, EASY
7734, 7, EASY
7735, 8, EASY
7736, 9, EASY
7737, 0, EASY
7738, 1, EASY
7739, 2, EASY
7740, 3, EASY
7741, 4, EASY
7742, 5, EASY
7743, 6, EASY
7744, 7, EASY
7745, 8, EASY
7746, 9, EASY
7747, 0, EASY
7748, 1, EASY
7749, 2, EASY
7750, 3, EASY
7751, 4, EASY
7752, 5, EASY
7753, 6, EASY
7754, 7, EASY
7755, 8, EASY
7756, 9, EASY
7757, 7, EASY
7758, 6, EASY
7759, 4, EASY
7760, 7, EASY
7761, 6, EASY
7762, 2, EASY
7763, 3, EASY
7764, 4, EASY
7765, 8, EASY
7766, 7, EASY
7767, 8, EASY
7768, 6, EASY
7769, 9, EASY
7770, 8, EASY
7771, 3, EASY
7772, 2, EASY
7773, 2, EASY
7774, 8, EASY
7775, 4, EASY
7776, 8, EASY
7777, 5, EASY
7778, 6, EASY
7779, 5, EASY
7780, 0, EASY
7781, 2, EASY
7782, 0, EASY
7783, 1, EASY
7784, 1, EASY
7785, 2, EASY
7786, 9, EASY
7787, 6, EASY
7788, 8, EASY
7789, 2, EASY
7790, 1, EASY
7791, 0, EASY
7792, 6, EASY
7793, 5, EASY
7794, 2, EASY
7795, 9, EASY
7796, 7, EASY
7797, 5, HARD
7798, 3, EASY
7799, 9, EASY
7800, 3, HARD
7801, 7, EASY
7802, 1, EASY
7803, 8, EASY
7804, 3, EASY
7805, 8, EASY
7806, 1, EASY
7807, 9, EASY
7808, 5, EASY
7809, 5, EASY
7810, 0, EASY
7811, 1, EASY
7812, 1, EASY
7813, 9, EASY
7814, 8, EASY
7815, 2, EASY
7816, 6, EASY
7817, 0, EASY
7818, 4, EASY
7819, 5, EASY
7820, 0, EASY
7821, 3, HARD
7822, 1, EASY
7823, 8, EASY
7824, 6, EASY
7825, 7, EASY
7826, 5, EASY
7827, 9, EASY
7828, 9, EASY
7829, 3, EASY
7830, 0, EASY
7831, 3, EASY
7832, 1, EASY
7833, 4, EASY
7834, 4, EASY
7835, 0, EASY
7836, 4, EASY
7837, 9, EASY
7838, 0, EASY
7839, 1, EASY
7840, 2, EASY
7841, 3, EASY
7842, 5, HARD
7843, 6, EASY
7844, 7, EASY
7845, 8, EASY
7846, 0, EASY
7847, 1, EASY
7848, 2, EASY
7849, 3, EASY
7850, 5, HARD
7851, 6, HARD
7852, 7, EASY
7853, 8, EASY
7854, 9, EASY
7855, 0, EASY
7856, 1, EASY
7857, 2, HARD
7858, 3, HARD
7859, 5, HARD
7860, 6, EASY
7861, 7, EASY
7862, 8, EASY
7863, 9, EASY
7864, 9, EASY
7865, 7, EASY
7866, 0, EASY
7867, 9, EASY
7868, 0, EASY
7869, 1, EASY
7870, 5, HARD
7871, 8, EASY
7872, 8, EASY
7873, 0, EASY
7874, 9, EASY
7875, 3, EASY
7876, 2, EASY
7877, 7, EASY
7878, 8, EASY
7879, 4, EASY
7880, 6, EASY
7881, 1, EASY
7882, 0, EASY
7883, 4, EASY
7884, 9, EASY
7885, 4, EASY
7886, 2, HARD
7887, 0, EASY
7888, 5, HARD
7889, 0, EASY
7890, 1, EASY
7891, 6, EASY
7892, 9, EASY
7893, 3, EASY
7894, 2, EASY
7895, 9, EASY
7896, 1, EASY
7897, 6, EASY
7898, 0, EASY
7899, 1, EASY
7900, 1, EASY
7901, 8, EASY
7902, 7, EASY
7903, 7, EASY
7904, 6, EASY
7905, 3, HARD
7906, 6, EASY
7907, 0, EASY
7908, 7, EASY
7909, 2, EASY
7910, 4, EASY
7911, 1, EASY
7912, 7, EASY
7913, 0, EASY
7914, 6, EASY
7915, 7, EASY
7916, 1, EASY
7917, 2, HARD
7918, 5, HARD
7919, 8, EASY
7920, 1, EASY
7921, 8, HARD
7922, 2, EASY
7923, 8, EASY
7924, 7, EASY
7925, 6, EASY
7926, 8, EASY
7927, 7, EASY
7928, 1, HARD
7929, 6, EASY
7930, 2, EASY
7931, 9, EASY
7932, 3, EASY
7933, 0, EASY
7934, 1, EASY
7935, 2, EASY
7936, 3, EASY
7937, 4, EASY
7938, 5, EASY
7939, 6, EASY
7940, 7, EASY
7941, 8, EASY
7942, 9, EASY
7943, 0, EASY
7944, 1, EASY
7945, 2, HARD
7946, 3, EASY
7947, 4, EASY
7948, 5, EASY
7949, 6, EASY
7950, 7, EASY
7951, 8, EASY
7952, 9, EASY
7953, 0, EASY
7954, 1, EASY
7955, 2, EASY
7956, 3, EASY
7957, 4, EASY
7958, 5, EASY
7959, 6, EASY
7960, 7, EASY
7961, 8, EASY
7962, 9, EASY
7963, 8, EASY
7964, 9, EASY
7965, 5, EASY
7966, 7, EASY
7967, 0, EASY
7968, 3, EASY
7969, 1, EASY
7970, 6, EASY
7971, 8, EASY
7972, 4, EASY
7973, 1, EASY
7974, 5, EASY
7975, 6, EASY
7976, 4, EASY
7977, 2, EASY
7978, 7, EASY
7979, 8, EASY
7980, 1, EASY
7981, 3, EASY
7982, 4, EASY
7983, 3, EASY
7984, 4, EASY
7985, 7, EASY
7986, 2, EASY
7987, 0, EASY
7988, 5, EASY
7989, 0, EASY
7990, 1, EASY
7991, 9, EASY
7992, 2, EASY
7993, 3, EASY
7994, 2, EASY
7995, 3, EASY
7996, 5, EASY
7997, 5, EASY
7998, 7, EASY
7999, 8, EASY
8000, 4, EASY
8001, 9, EASY
8002, 9, EASY
8003, 7, EASY
8004, 1, EASY
8005, 1, EASY
8006, 9, EASY
8007, 0, EASY
8008, 7, EASY
8009, 8, EASY
8010, 3, EASY
8011, 4, EASY
8012, 8, EASY
8013, 6, EASY
8014, 3, EASY
8015, 8, EASY
8016, 0, EASY
8017, 9, EASY
8018, 6, EASY
8019, 2, EASY
8020, 1, HARD
8021, 0, EASY
8022, 1, EASY
8023, 0, EASY
8024, 6, EASY
8025, 2, EASY
8026, 3, EASY
8027, 8, EASY
8028, 9, EASY
8029, 0, EASY
8030, 7, EASY
8031, 2, EASY
8032, 3, EASY
8033, 4, EASY
8034, 5, EASY
8035, 5, EASY
8036, 2, EASY
8037, 8, EASY
8038, 5, EASY
8039, 4, EASY
8040, 6, EASY
8041, 6, EASY
8042, 6, EASY
8043, 7, EASY
8044, 9, EASY
8045, 1, EASY
8046, 8, EASY
8047, 2, EASY
8048, 1, EASY
8049, 5, EASY
8050, 3, EASY
8051, 4, EASY
8052, 7, EASY
8053, 9, EASY
8054, 4, EASY
8055, 0, EASY
8056, 0, EASY
8057, 0, EASY
8058, 1, EASY
8059, 2, EASY
8060, 3, EASY
8061, 4, HARD
8062, 5, HARD
8063, 6, EASY
8064, 7, EASY
8065, 8, EASY
8066, 9, EASY
8067, 0, EASY
8068, 1, EASY
8069, 2, EASY
8070, 3, EASY
8071, 4, EASY
8072, 5, HARD
8073, 6, EASY
8074, 7, EASY
8075, 8, EASY
8076, 9, EASY
8077, 0, EASY
8078, 1, EASY
8079, 2, EASY
8080, 3, EASY
8081, 4, HARD
8082, 5, EASY
8083, 6, EASY
8084, 9, EASY
8085, 0, EASY
8086, 1, EASY
8087, 3, EASY
8088, 1, EASY
8089, 5, EASY
8090, 1, EASY
8091, 2, HARD
8092, 4, EASY
8093, 9, EASY
8094, 2, HARD
8095, 4, HARD
8096, 6, EASY
8097, 8, EASY
8098, 0, EASY
8099, 1, EASY
8100, 1, EASY
8101, 9, EASY
8102, 2, EASY
8103, 6, EASY
8104, 6, EASY
8105, 8, EASY
8106, 7, EASY
8107, 4, EASY
8108, 2, EASY
8109, 9, EASY
8110, 7, EASY
8111, 0, EASY
8112, 2, EASY
8113, 1, EASY
8114, 0, EASY
8115, 3, EASY
8116, 6, EASY
8117, 0, EASY
8118, 1, EASY
8119, 2, EASY
8120, 3, EASY
8121, 4, EASY
8122, 5, EASY
8123, 6, EASY
8124, 7, EASY
8125, 8, EASY
8126, 9, EASY
8127, 0, EASY
8128, 1, EASY
8129, 2, EASY
8130, 3, EASY
8131, 4, EASY
8132, 5, EASY
8133, 6, EASY
8134, 7, EASY
8135, 8, EASY
8136, 9, EASY
8137, 0, EASY
8138, 1, EASY
8139, 2, EASY
8140, 3, EASY
8141, 4, EASY
8142, 5, EASY
8143, 6, EASY
8144, 7, EASY
8145, 8, EASY
8146, 9, EASY
8147, 8, EASY
8148, 6, EASY
8149, 5, EASY
8150, 9, EASY
8151, 7, EASY
8152, 0, EASY
8153, 2, EASY
8154, 3, EASY
8155, 4, EASY
8156, 3, EASY
8157, 8, EASY
8158, 5, EASY
8159, 1, EASY
8160, 5, EASY
8161, 2, EASY
8162, 3, EASY
8163, 0, EASY
8164, 1, EASY
8165, 2, HARD
8166, 1, EASY
8167, 3, EASY
8168, 2, EASY
8169, 6, EASY
8170, 5, EASY
8171, 3, EASY
8172, 0, EASY
8173, 7, EASY
8174, 2, EASY
8175, 7, EASY
8176, 4, EASY
8177, 6, EASY
8178, 4, EASY
8179, 0, EASY
8180, 5, EASY
8181, 9, HARD
8182, 9, EASY
8183, 8, HARD
8184, 9, EASY
8185, 5, EASY
8186, 3, EASY
8187, 1, EASY
8188, 7, EASY
8189, 4, EASY
8190, 7, EASY
8191, 6, EASY
8192, 5, EASY
8193, 4, EASY
8194, 0, EASY
8195, 0, EASY
8196, 6, HARD
8197, 6, EASY
8198, 2, HARD
8199, 0, EASY
8200, 6, EASY
8201, 3, EASY
8202, 7, EASY
8203, 7, EASY
8204, 4, EASY
8205, 4, EASY
8206, 3, EASY
8207, 9, EASY
8208, 2, EASY
8209, 8, EASY
8210, 9, EASY
8211, 6, EASY
8212, 0, EASY
8213, 9, EASY
8214, 5, EASY
8215, 3, EASY
8216, 8, EASY
8217, 8, EASY
8218, 7, EASY
8219, 1, EASY
8220, 4, EASY
8221, 0, EASY
8222, 4, EASY
8223, 8, EASY
8224, 5, EASY
8225, 2, EASY
8226, 3, EASY
8227, 9, EASY
8228, 0, EASY
8229, 1, EASY
8230, 9, EASY
8231, 1, EASY
8232, 5, EASY
8233, 1, EASY
8234, 7, EASY
8235, 4, EASY
8236, 8, EASY
8237, 6, EASY
8238, 2, EASY
8239, 1, EASY
8240, 6, EASY
8241, 8, EASY
8242, 8, EASY
8243, 0, EASY
8244, 1, EASY
8245, 2, EASY
8246, 3, HARD
8247, 4, EASY
8248, 7, EASY
8249, 8, EASY
8250, 9, EASY
8251, 0, EASY
8252, 1, EASY
8253, 2, EASY
8254, 3, EASY
8255, 4, EASY
8256, 6, EASY
8257, 7, EASY
8258, 8, EASY
8259, 9, EASY
8260, 0, EASY
8261, 1, EASY
8262, 2, EASY
8263, 3, EASY
8264, 4, EASY
8265, 7, EASY
8266, 8, EASY
8267, 9, EASY
8268, 1, EASY
8269, 4, EASY
8270, 5, EASY
8271, 3, EASY
8272, 3, EASY
8273, 0, EASY
8274, 9, EASY
8275, 5, EASY
8276, 4, EASY
8277, 3, HARD
8278, 0, EASY
8279, 8, HARD
8280, 4, EASY
8281, 6, EASY
8282, 7, EASY
8283, 0, EASY
8284, 7, EASY
8285, 7, EASY
8286, 1, EASY
8287, 6, EASY
8288, 9, EASY
8289, 1, EASY
8290, 3, EASY
8291, 6, EASY
8292, 2, EASY
8293, 3, EASY
8294, 8, HARD
8295, 2, EASY
8296, 3, EASY
8297, 8, EASY
8298, 9, EASY
8299, 5, EASY
8300, 8, EASY
8301, 8, EASY
8302, 7, EASY
8303, 1, EASY
8304, 7, EASY
8305, 1, EASY
8306, 1, EASY
8307, 0, EASY
8308, 3, EASY
8309, 4, EASY
8310, 2, EASY
8311, 6, HARD
8312, 4, EASY
8313, 7, EASY
8314, 4, EASY
8315, 2, EASY
8316, 7, EASY
8317, 4, EASY
8318, 2, EASY
8319, 9, EASY
8320, 2, EASY
8321, 7, EASY
8322, 9, EASY
8323, 2, EASY
8324, 1, EASY
8325, 0, HARD
8326, 6, EASY
8327, 5, EASY
8328, 3, EASY
8329, 4, EASY
8330, 8, EASY
8331, 5, EASY
8332, 9, EASY
8333, 6, EASY
8334, 9, EASY
8335, 0, EASY
8336, 6, EASY
8337, 3, EASY
8338, 0, EASY
8339, 8, HARD
8340, 1, EASY
8341, 6, EASY
8342, 0, EASY
8343, 0, EASY
8344, 1, EASY
8345, 2, EASY
8346, 3, EASY
8347, 4, EASY
8348, 5, EASY
8349, 6, EASY
8350, 7, EASY
8351, 0, EASY
8352, 1, EASY
8353, 2, EASY
8354, 3, EASY
8355, 4, EASY
8356, 7, EASY
8357, 8, EASY
8358, 9, EASY
8359, 0, EASY
8360, 1, EASY
8361, 2, EASY
8362, 3, EASY
8363, 4, EASY
8364, 7, EASY
8365, 2, EASY
8366, 5, EASY
8367, 1, EASY
8368, 6, EASY
8369, 4, EASY
8370, 3, EASY
8371, 9, EASY
8372, 9, EASY
8373, 0, EASY
8374, 9, EASY
8375, 7, EASY
8376, 1, EASY
8377, 6, EASY
8378, 4, EASY
8379, 3, EASY
8380, 6, EASY
8381, 2, EASY
8382, 0, EASY
8383, 9, EASY
8384, 8, EASY
8385, 6, EASY
8386, 5, EASY
8387, 7, EASY
8388, 0, EASY
8389, 0, EASY
8390, 1, EASY
8391, 7, EASY
8392, 4, EASY
8393, 3, EASY
8394, 2, EASY
8395, 4, EASY
8396, 1, EASY
8397, 3, EASY
8398, 7, EASY
8399, 6, EASY
8400, 4, EASY
8401, 7, EASY
8402, 7, EASY
8403, 7, EASY
8404, 9, EASY
8405, 8, EASY
8406, 4, EASY
8407, 3, EASY
8408, 8, HARD
8409, 2, EASY
8410, 8, HARD
8411, 3, EASY
8412, 5, EASY
8413, 8, EASY
8414, 0, EASY
8415, 5, EASY
8416, 4, EASY
8417, 7, EASY
8418, 1, EASY
8419, 3, EASY
8420, 1, EASY
8421, 7, EASY
8422, 9, EASY
8423, 6, EASY
8424, 2, EASY
8425, 0, EASY
8426, 9, HARD
8427, 1, EASY
8428, 7, EASY
8429, 3, EASY
8430, 3, EASY
8431, 9, EASY
8432, 1, EASY
8433, 6, EASY
8434, 4, EASY
8435, 3, EASY
8436, 9, EASY
8437, 8, EASY
8438, 2, EASY
8439, 1, EASY
8440, 8, EASY
8441, 6, EASY
8442, 4, EASY
8443, 1, EASY
8444, 5, EASY
8445, 5, EASY
8446, 6, EASY
8447, 5, EASY
8448, 0, EASY
8449, 1, EASY
8450, 2, EASY
8451, 3, EASY
8452, 4, EASY
8453, 5, EASY
8454, 6, EASY
8455, 7, EASY
8456, 8, HARD
8457, 9, EASY
8458, 0, EASY
8459, 1, EASY
8460, 2, EASY
8461, 3, EASY
8462, 4, EASY
8463, 5, EASY
8464, 6, EASY
8465, 7, EASY
8466, 8, EASY
8467, 9, EASY
8468, 0, EASY
8469, 1, EASY
8470, 2, EASY
8471, 3, EASY
8472, 4, EASY
8473, 5, EASY
8474, 6, EASY
8475, 7, EASY
8476, 8, EASY
8477, 9, EASY
8478, 6, EASY
8479, 9, EASY
8480, 7, EASY
8481, 0, EASY
8482, 2, EASY
8483, 3, EASY
8484, 4, EASY
8485, 3, EASY
8486, 8, EASY
8487, 5, EASY
8488, 1, EASY
8489, 3, EASY
8490, 0, EASY
8491, 1, EASY
8492, 2, EASY
